"year","month","day","time","tank","temperature"
2017,3,25,1745,14,0
2017,3,25,1000,15,-0.2
2017,3,25,1745,15,0
2017,3,25,1000,16,-0.1
2017,3,25,1745,16,0
2017,3,25,1000,17,-0.2
2017,3,25,1745,17,0
2017,3,25,1000,18,-0.2
2017,3,25,1745,18,0
2017,3,25,1000,19,-0.2
2017,3,25,1745,19,0
2017,3,25,1000,20,-0.2
2017,3,25,1745,20,0
2017,3,25,1000,21,-0.2
2017,3,25,1745,21,0
2017,3,25,1000,22,-0.2
2017,3,25,1745,22,0
2017,3,25,1000,23,-0.1
2017,3,25,1745,23,0
2017,3,25,1000,24,-0.1
2017,3,25,1745,24,0
2017,3,25,1000,25,-0.2
2017,3,25,1745,25,0
2017,3,25,1000,26,-0.2
2017,3,25,1745,26,-0.1
2017,3,25,1000,27,-0.2
2017,3,25,1745,27,-0.1
2017,3,25,1000,28,-0.2
2017,3,25,1745,28,-0.1
2017,3,25,1000,29,-0.2
2017,3,25,1745,29,0
2017,3,25,1000,30,-0.2
2017,3,25,1745,30,-0.1
2017,3,25,1000,31,-0.1
2017,3,25,1745,31,0
2017,3,25,1000,32,-0.1
2017,3,25,1745,32,0
2017,3,25,1000,33,-0.1
2017,3,25,1745,33,0
2017,3,25,1000,34,-0.2
2017,3,25,1745,34,0
2017,3,25,1000,35,-0.1
2017,3,25,1745,35,0
2017,3,25,1000,36,-0.1
2017,3,25,1745,36,0
2017,3,26,1030,1,-0.1
2017,3,26,1600,1,-0.1
2017,3,26,1030,2,-0.1
2017,3,26,1600,2,0
2017,3,26,1030,3,0
2017,3,26,1600,3,0
2017,3,26,1030,4,0
2017,3,26,1600,4,0
2017,3,26,1030,5,0
2017,3,26,1600,5,0
2017,3,26,1030,6,-0.1
2017,3,26,1600,6,-0.1
2017,3,26,1030,7,-0.1
2017,3,26,1600,7,-0.1
2017,3,26,1030,8,-0.1
2017,3,26,1600,8,-0.1
2017,3,26,1030,9,-0.1
2017,3,26,1600,9,-0.1
2017,3,26,1030,10,0
2017,3,26,1600,10,-0.1
2017,3,26,1030,11,0
2017,3,26,1600,11,0
2017,3,26,1030,12,-0.1
2017,3,26,1600,12,-0.1
2017,3,26,1030,13,-0.1
2017,3,26,1600,13,-0.1
2017,3,26,1030,14,-0.1
2017,3,26,1600,14,-0.1
2017,3,26,1030,15,0
2017,3,26,1600,15,0
2017,3,26,1030,16,0
2017,3,26,1600,16,0
2017,3,26,1030,17,0
2017,3,26,1600,17,0
2017,3,26,1030,18,0
2017,3,26,1600,18,0
2017,3,26,1030,19,0
2017,3,26,1600,19,-0.1
2017,3,26,1030,20,0
2017,3,26,1600,20,-0.1
2017,3,26,1030,21,0
2017,3,26,1600,21,0
2017,3,26,1030,22,0
2017,3,26,1600,22,-0.1
2017,3,26,1030,23,0
2017,3,26,1600,23,0
2017,3,26,1030,24,0
2017,3,26,1600,24,-0.1
2017,3,26,1030,25,-0.1
2017,3,26,1600,25,-0.1
2017,3,26,1030,26,-0.1
2017,3,26,1600,26,-0.1
2017,3,26,1030,27,-0.1
2017,3,26,1600,27,-0.1
2017,3,26,1030,28,-0.1
2017,3,26,1600,28,-0.1
2017,3,26,1030,29,-0.1
2017,3,26,1600,29,-0.1
2017,3,26,1030,30,-0.1
2017,3,26,1600,30,-0.1
2017,3,26,1030,31,0
2017,3,26,1600,31,0
2017,3,26,1030,32,0
2017,3,26,1600,32,-0.1
2017,3,26,1030,33,0
2017,3,26,1600,33,-0.1
2017,3,26,1030,34,-0.1
2017,3,26,1600,34,-0.1
2017,3,26,1030,35,0
2017,3,26,1600,35,-0.1
2017,3,26,1030,36,0
2017,3,26,1600,36,-0.1
2017,3,27,830,1,-0.2
2017,3,27,1645,1,-0.1
2017,3,27,830,2,-0.2
2017,3,27,1645,2,0.1
2017,3,27,830,3,-0.2
2017,3,27,1645,3,0
2017,3,27,830,4,-0.2
2017,3,27,1645,4,0
2017,3,27,830,5,-0.2
2017,3,27,1645,5,0
2017,3,27,830,6,-0.2
2017,3,27,1645,6,-0.1
2017,3,27,830,7,-0.3
2017,3,27,1645,7,-0.1
2017,3,27,830,8,-0.2
2017,3,27,1645,8,-0.1
2017,3,27,830,9,-0.2
2017,3,27,1645,9,-0.1
2017,3,27,830,10,-0.2
2017,3,27,1645,10,-0.1
2017,3,27,830,11,-0.2
2017,3,27,1645,11,-0.1
2017,3,27,830,12,-0.2
2017,3,27,1645,12,-0.1
2017,3,27,830,13,-0.3
2017,3,27,1645,13,-0.1
2017,3,27,830,14,-0.2
2017,3,27,1645,14,-0.1
2017,3,27,830,15,-0.2
2017,3,27,1645,15,0
2017,3,27,830,16,-0.2
2017,3,27,1645,16,0
2017,3,27,830,17,-0.2
2017,3,27,1645,17,0
2017,3,27,830,18,-0.2
2017,3,27,1645,18,0
2017,3,27,830,19,-0.2
2017,3,27,1645,19,-0.1
2017,3,27,830,20,-0.2
2017,3,27,1645,20,-0.1
2017,3,27,830,21,-0.2
2017,3,27,1645,21,0
2017,3,27,830,22,-0.2
2017,3,27,1645,22,-0.1
2017,3,27,830,23,-0.2
2017,3,27,1645,23,0
2017,3,27,830,24,-0.2
2017,3,27,1645,24,-0.1
2017,3,27,830,25,-0.3
2017,3,27,1645,25,-0.1
2017,3,27,830,26,-0.3
2017,3,27,1645,26,-0.1
2017,3,27,830,27,-0.3
2017,3,27,1645,27,-0.1
2017,3,27,830,28,-0.3
2017,3,27,1645,28,-0.1
2017,3,27,830,29,-0.2
2017,3,27,1645,29,-0.1
2017,3,27,830,30,-0.3
2017,3,27,1645,30,-0.1
2017,3,27,830,31,-0.2
2017,3,27,1645,31,0
2017,3,27,830,32,-0.2
2017,3,27,1645,32,-0.1
2017,3,27,830,33,-0.3
2017,3,27,1645,33,0
2017,3,27,830,34,-0.3
2017,3,27,1645,34,-0.1
2017,3,27,830,35,-0.2
2017,3,27,1645,35,-0.1
2017,3,27,830,36,-0.3
2017,3,27,1645,36,-0.1
2017,3,28,830,1,-0.2
2017,3,28,1700,1,0
2017,3,28,830,2,-0.1
2017,3,28,1700,2,0
2017,3,28,830,3,-0.1
2017,3,28,1700,3,0
2017,3,28,830,4,-0.1
2017,3,28,1700,4,0
2017,3,28,830,5,-0.1
2017,3,28,1700,5,0
2017,3,28,830,6,-0.1
2017,3,28,1700,6,0
2017,3,28,830,7,-0.1
2017,3,28,1700,7,0
2017,3,28,830,8,-0.2
2017,3,28,1700,8,0
2017,3,28,830,9,-0.2
2017,3,28,1700,9,0
2017,3,28,830,10,-0.1
2017,3,28,1700,10,0
2017,3,28,830,11,-0.1
2017,3,28,1700,11,0
2017,3,28,830,12,-0.1
2017,3,28,1700,12,0
2017,3,28,830,13,-0.2
2017,3,28,1700,13,0
2017,3,28,830,14,-0.1
2017,3,28,1700,14,0
2017,3,28,830,15,-0.1
2017,3,28,1700,15,0
2017,3,28,830,16,-0.1
2017,3,28,1700,16,0
2017,3,28,830,17,-0.1
2017,3,28,1700,17,0
2017,3,28,830,18,-0.1
2017,3,28,1700,18,0
2017,3,28,830,19,-0.1
2017,3,28,1700,19,0
2017,3,28,830,20,-0.1
2017,3,28,1700,20,0
2017,3,28,830,21,-0.1
2017,3,28,1700,21,0
2017,3,28,830,22,-0.1
2017,3,28,1700,22,0
2017,3,28,830,23,-0.1
2017,3,28,1700,23,0
2017,3,28,830,24,-0.1
2017,3,28,1700,24,0
2017,3,28,830,25,-0.2
2017,3,28,1700,25,0
2017,3,28,830,26,-0.2
2017,3,28,1700,26,0
2017,3,28,830,27,-0.2
2017,3,28,1700,27,-0.1
2017,3,28,830,28,-0.2
2017,3,28,1700,28,0
2017,3,28,830,29,-0.2
2017,3,28,1700,29,0
2017,3,28,830,30,-0.2
2017,3,28,1700,30,0
2017,3,28,830,31,-0.1
2017,3,28,1700,31,0
2017,3,28,830,32,-0.1
2017,3,28,1700,32,0
2017,3,28,830,33,-0.1
2017,3,28,1700,33,0
2017,3,28,830,34,-0.1
2017,3,28,1700,34,0
2017,3,28,830,35,-0.1
2017,3,28,1700,35,0
2017,3,28,830,36,-0.1
2017,3,28,1700,36,0
2017,3,29,1700,1,0
2017,3,29,1700,2,0
2017,3,29,1700,3,0.1
2017,3,29,1700,4,0.1
2017,3,29,1700,5,0.1
2017,3,29,1700,6,0
2017,3,29,1700,7,0
2017,3,29,1700,8,0
2017,3,29,1700,9,0
2017,3,29,1700,10,0.1
2017,3,29,1700,11,0.1
2017,3,29,1700,12,0
2017,3,29,1700,13,0
2017,3,29,1700,14,0
2017,3,29,1700,15,0.1
2017,3,29,1700,16,0.1
2017,3,29,1700,17,0.1
2017,3,29,1700,18,0.1
2017,3,29,1700,19,0.1
2017,3,29,1700,20,0.1
2017,3,29,1700,21,0.1
2017,3,29,1700,22,0.1
2017,3,29,1700,23,0.1
2017,3,29,1700,24,0.1
2017,3,29,1700,25,0
2017,3,29,1700,26,0
2017,3,29,1700,27,0
2017,3,29,1700,28,0
2017,3,29,1700,29,0
2017,3,29,1700,30,0
2017,3,29,1700,31,0.1
2017,3,29,1700,32,0.1
2017,3,29,1700,33,0.1
2017,3,29,1700,34,0
2017,3,29,1700,35,0.1
2017,3,29,1700,36,0.1
2017,3,30,845,1,-0.2
2017,3,30,845,2,-0.1
2017,3,30,845,3,-0.1
2017,3,30,845,4,-0.1
2017,3,30,845,5,-0.1
2017,3,30,845,6,-0.1
2017,3,30,845,7,-0.1
2017,3,30,845,8,-0.1
2017,3,30,845,9,-0.1
2017,3,30,845,10,-0.1
2017,3,30,845,11,-0.1
2017,3,30,845,12,-0.1
2017,3,30,845,13,-0.1
2017,3,30,845,14,-0.1
2017,3,30,845,15,-0.1
2017,3,30,845,16,-0.1
2017,3,30,845,17,-0.1
2017,3,30,845,18,-0.1
2017,3,30,845,19,-0.1
2017,3,30,845,20,-0.1
2017,3,30,845,21,-0.1
2017,3,30,845,22,-0.1
2017,3,30,845,23,-0.1
2017,3,30,845,24,-0.1
2017,3,30,845,25,-0.1
2017,3,30,845,26,-0.1
2017,3,30,845,27,-0.2
2017,3,30,845,28,-0.2
2017,3,30,845,29,-0.1
2017,3,30,845,30,-0.2
2017,3,30,845,31,-0.1
2017,3,30,845,32,-0.1
2017,3,30,845,33,-0.1
2017,3,30,845,34,-0.1
2017,3,30,845,35,-0.1
2017,3,30,845,36,-0.1
2017,3,31,900,1,0
2017,3,31,1700,1,-0.2
2017,3,31,900,2,0
2017,3,31,1700,2,-0.2
2017,3,31,900,3,0
2017,3,31,1700,3,-0.2
2017,3,31,900,4,0
2017,3,31,1700,4,-0.2
2017,3,31,900,5,0
2017,3,31,1700,5,-0.2
2017,3,31,900,6,0
2017,3,31,1700,6,-0.2
2017,3,31,900,7,0
2017,3,31,1700,7,-0.2
2017,3,31,900,8,0
2017,3,31,1700,8,-0.2
2017,3,31,900,9,0
2017,3,31,1700,9,-0.2
2017,3,31,900,10,0
2017,3,31,1700,10,-0.2
2017,3,31,900,11,0
2017,3,31,1700,11,-0.2
2017,3,31,900,12,0
2017,3,31,1700,12,-0.2
2017,3,31,900,13,0
2017,3,31,1700,13,-0.2
2017,3,31,900,14,0
2017,3,31,1700,14,-0.2
2017,3,31,900,15,0
2017,3,31,1700,15,-0.2
2017,3,31,900,16,0
2017,3,31,1700,16,-0.2
2017,3,31,900,17,0
2017,3,31,1700,17,-0.2
2017,3,31,900,18,0
2017,3,31,1700,18,-0.2
2017,3,31,900,19,0
2017,3,31,1700,19,-0.2
2017,3,31,900,20,0
2017,3,31,1700,20,-0.2
2017,3,31,900,21,0
2017,3,31,1700,21,-0.2
2017,3,31,900,22,0
2017,3,31,1700,22,-0.2
2017,3,31,900,23,0
2017,3,31,1700,23,-0.2
2017,3,31,900,24,0
2017,3,31,1700,24,-0.2
2017,3,31,900,25,0
2017,3,31,1700,25,-0.2
2017,3,31,900,26,-0.1
2017,3,31,1700,26,-0.3
2017,3,31,900,27,-0.1
2017,3,31,1700,27,-0.2
2017,3,31,900,28,-0.1
2017,3,31,1700,28,-0.2
2017,3,31,900,29,-0.1
2017,3,31,1700,29,-0.2
2017,3,31,900,30,-0.1
2017,3,31,1700,30,-0.3
2017,3,31,900,31,0
2017,3,31,1700,31,-0.1
2017,3,31,900,32,0
2017,3,31,1700,32,-0.2
2017,3,31,900,33,0
2017,3,31,1700,33,-0.2
2017,3,31,900,34,-0.1
2017,3,31,1700,34,-0.2
2017,3,31,900,35,0
2017,3,31,1700,35,-0.2
2017,3,31,900,36,0
2017,3,31,1700,36,-0.2
2017,4,1,950,1,-0.6
2017,4,1,1600,1,-0.6
2017,4,1,950,2,-0.6
2017,4,1,1600,2,-0.6
2017,4,1,950,3,-0.6
2017,4,1,1600,3,-0.6
2017,4,1,950,4,-0.6
2017,4,1,1600,4,-0.6
2017,4,1,950,5,-0.6
2017,4,1,1600,5,-0.6
2017,4,1,950,6,-0.6
2017,4,1,1600,6,-0.6
2017,4,1,950,7,-0.7
2017,4,1,1600,7,-0.6
2017,4,1,950,8,-0.6
2017,4,1,1600,8,-0.6
2017,4,1,950,9,-0.6
2017,4,1,1600,9,-0.6
2017,4,1,950,10,-0.6
2017,4,1,1600,10,-0.6
2017,4,1,950,11,-0.6
2017,4,1,1600,11,-0.6
2017,4,1,950,12,-0.6
2017,4,1,1600,12,-0.6
2017,4,1,950,13,-0.6
2017,4,1,1600,13,-0.6
2017,4,1,950,14,-0.6
2017,4,1,1600,14,-0.6
2017,4,1,950,15,-0.6
2017,4,1,1600,15,-0.6
2017,4,1,950,16,-0.6
2017,4,1,1600,16,-0.6
2017,4,1,950,17,-0.6
2017,4,1,1600,17,-0.6
2017,4,1,950,18,-0.6
2017,4,1,1600,18,-0.6
2017,4,1,950,19,-0.6
2017,4,1,1600,19,-0.6
2017,4,1,950,20,-0.6
2017,4,1,1600,20,-0.6
2017,4,1,950,21,-0.6
2017,4,1,1600,21,-0.6
2017,4,1,950,22,-0.6
2017,4,1,1600,22,-0.6
2017,4,1,950,23,-0.6
2017,4,1,1600,23,-0.6
2017,4,1,950,24,-0.6
2017,4,1,1600,24,-0.6
2017,4,1,950,25,-0.7
2017,4,1,1600,25,-0.6
2017,4,1,950,26,-0.6
2017,4,1,1600,26,-0.6
2017,4,1,950,27,-0.6
2017,4,1,1600,27,-0.6
2017,4,1,950,28,-0.6
2017,4,1,1600,28,-0.6
2017,4,1,950,29,-0.6
2017,4,1,1600,29,-0.6
2017,4,1,950,30,-0.7
2017,4,1,1600,30,-0.6
2017,4,1,950,31,-0.6
2017,4,1,1600,31,-0.5
2017,4,1,950,32,-0.6
2017,4,1,1600,32,-0.6
2017,4,1,950,33,-0.6
2017,4,1,1600,33,-0.6
2017,4,1,950,34,-0.6
2017,4,1,1600,34,-0.6
2017,4,1,950,35,-0.6
2017,4,1,1600,35,-0.6
2017,4,1,950,36,-0.6
2017,4,1,1600,36,-0.6
2017,4,2,1015,1,-0.6
2017,4,2,1700,1,-0.6
2017,4,2,1015,2,-0.6
2017,4,2,1700,2,-0.6
2017,4,2,1015,3,-0.6
2017,4,2,1700,3,-0.6
2017,4,2,1015,4,-0.6
2017,4,2,1700,4,-0.6
2017,4,2,1015,5,-0.6
2017,4,2,1700,5,-0.6
2017,4,2,1015,6,-0.6
2017,4,2,1700,6,-0.6
2017,4,2,1015,7,-0.6
2017,4,2,1700,7,-0.6
2017,4,2,1015,8,-0.6
2017,4,2,1700,8,-0.6
2017,4,2,1015,9,-0.6
2017,4,2,1700,9,-0.6
2017,4,2,1015,10,-0.6
2017,4,2,1700,10,-0.6
2017,4,2,1015,11,-0.6
2017,4,2,1700,11,-0.6
2017,4,2,1015,12,-0.6
2017,4,2,1700,12,-0.6
2017,4,2,1015,13,-0.6
2017,4,2,1700,13,-0.6
2017,4,2,1015,14,-0.6
2017,4,2,1700,14,-0.6
2017,4,2,1015,15,-0.6
2017,4,2,1700,15,-0.5
2017,4,2,1015,16,-0.6
2017,4,2,1700,16,-0.5
2017,4,2,1015,17,-0.6
2017,4,2,1700,17,-0.5
2017,4,2,1015,18,-0.6
2017,4,2,1700,18,-0.6
2017,4,2,1015,19,-0.6
2017,4,2,1700,19,-0.6
2017,4,2,1015,20,-0.6
2017,4,2,1700,20,-0.6
2017,4,2,1015,21,-0.6
2017,4,2,1700,21,-0.6
2017,4,2,1015,22,-0.6
2017,4,2,1700,22,-0.6
2017,4,2,1015,23,-0.6
2017,4,2,1700,23,-0.5
2017,4,2,1015,24,-0.6
2017,4,2,1700,24,-0.5
2017,4,2,1015,25,-0.6
2017,4,2,1700,25,-0.6
2017,4,2,1015,26,-0.6
2017,4,2,1700,26,-0.6
2017,4,2,1015,27,-0.6
2017,4,2,1700,27,-0.6
2017,4,2,1015,28,-0.6
2017,4,2,1700,28,-0.6
2017,4,2,1015,29,-0.6
2017,4,2,1700,29,-0.5
2017,4,2,1015,30,-0.6
2017,4,2,1700,30,-0.6
2017,4,2,1015,31,-0.5
2017,4,2,1700,31,-0.5
2017,4,2,1015,32,-0.6
2017,4,2,1700,32,-0.6
2017,4,2,1015,33,-0.6
2017,4,2,1700,33,-0.6
2017,4,2,1015,34,-0.6
2017,4,2,1700,34,-0.6
2017,4,2,1015,35,-0.6
2017,4,2,1700,35,-0.6
2017,4,2,1015,36,-0.6
2017,4,2,1700,36,-0.6
2017,4,3,1245,1,-0.5
2017,4,3,1245,2,-0.5
2017,4,3,1245,3,-0.5
2017,4,3,1245,4,-0.5
2017,4,3,1245,5,-0.5
2017,4,3,1245,6,-0.5
2017,4,3,1245,7,-0.6
2017,4,3,1245,8,-0.5
2017,4,3,1245,9,-0.5
2017,4,3,1245,10,-0.5
2017,4,3,1245,11,-0.5
2017,4,3,1245,12,-0.5
2017,4,3,1245,13,-0.5
2017,4,3,1245,14,-0.5
2017,4,3,1245,15,-0.5
2017,4,3,1245,16,-0.5
2017,4,3,1245,17,-0.5
2017,4,3,1245,18,-0.5
2017,4,3,1245,19,-0.5
2017,4,3,1245,20,-0.5
2017,4,3,1245,21,-0.5
2017,4,3,1245,22,-0.5
2017,4,3,1245,23,-0.5
2017,4,3,1245,24,-0.5
2017,4,3,1245,25,-0.5
2017,4,3,1245,26,-0.6
2017,4,3,1245,27,-0.5
2017,4,3,1245,28,-0.5
2017,4,3,1245,29,-0.5
2017,4,3,1245,30,-0.5
2017,4,3,1245,31,-0.5
2017,4,3,1245,32,-0.5
2017,4,3,1245,33,-0.5
2017,4,3,1245,34,-0.5
2017,4,3,1245,35,-0.5
2017,4,3,1245,36,-0.5
2017,4,4,840,1,-0.6
2017,4,4,1645,1,-0.6
2017,4,4,840,2,-0.6
2017,4,4,1645,2,-0.6
2017,4,4,840,3,-0.6
2017,4,4,1645,3,-0.6
2017,4,4,840,4,-0.6
2017,4,4,1645,4,-0.6
2017,4,4,840,5,-0.5
2017,4,4,1645,5,-0.6
2017,4,4,840,6,-0.6
2017,4,4,1645,6,-0.6
2017,4,4,840,7,-0.6
2017,4,4,1645,7,-0.6
2017,4,4,840,8,-0.6
2017,4,4,1645,8,-0.6
2017,4,4,840,9,-0.6
2017,4,4,1645,9,-0.6
2017,4,4,840,10,-0.6
2017,4,4,1645,10,-0.6
2017,4,4,840,11,-0.6
2017,4,4,1645,11,-0.6
2017,4,4,840,12,-0.6
2017,4,4,1645,12,-0.6
2017,4,4,840,13,-0.6
2017,4,4,1645,13,-0.6
2017,4,4,840,14,-0.6
2017,4,4,1645,14,-0.6
2017,4,4,840,15,-0.5
2017,4,4,1645,15,-0.6
2017,4,4,840,16,-0.5
2017,4,4,1645,16,-0.6
2017,4,4,840,17,-0.5
2017,4,4,1645,17,-0.6
2017,4,4,840,18,-0.6
2017,4,4,1645,18,-0.6
2017,4,4,840,19,-0.6
2017,4,4,1645,19,-0.6
2017,4,4,840,20,-0.6
2017,4,4,1645,20,-0.6
2017,4,4,840,21,-0.5
2017,4,4,1645,21,-0.6
2017,4,4,840,22,-0.6
2017,4,4,1645,22,-0.6
2017,4,4,840,23,-0.5
2017,4,4,1645,23,-0.6
2017,4,4,840,24,-0.5
2017,4,4,1645,24,-0.6
2017,4,4,840,25,-0.6
2017,4,4,1645,25,-0.6
2017,4,4,840,26,-0.6
2017,4,4,1645,26,-0.6
2017,4,4,840,27,-0.6
2017,4,4,1645,27,-0.6
2017,4,4,840,28,-0.6
2017,4,4,1645,28,-0.6
2017,4,4,840,29,-0.5
2017,4,4,1645,29,-0.6
2017,4,4,840,30,-0.6
2017,4,4,1645,30,-0.6
2017,4,4,840,31,-0.5
2017,4,4,1645,31,-0.5
2017,4,4,840,32,-0.5
2017,4,4,1645,32,-0.6
2017,4,4,840,33,-0.5
2017,4,4,1645,33,-0.6
2017,4,4,840,34,-0.6
2017,4,4,1645,34,-0.6
2017,4,4,840,35,-0.5
2017,4,4,1645,35,-0.6
2017,4,4,840,36,-0.6
2017,4,4,1645,36,-0.6
2017,4,5,845,1,-0.8
2017,4,5,1715,1,-0.7
2017,4,5,845,2,-0.8
2017,4,5,1715,2,-0.7
2017,4,5,845,3,-0.7
2017,4,5,1715,3,-0.6
2017,4,5,845,4,-0.8
2017,4,5,1715,4,-0.6
2017,4,5,845,5,-0.8
2017,4,5,1715,5,-0.6
2017,4,5,845,6,-0.8
2017,4,5,1715,6,-0.7
2017,4,5,845,7,-0.8
2017,4,5,1715,7,-0.7
2017,4,5,845,8,-0.8
2017,4,5,1715,8,-0.7
2017,4,5,845,9,-0.8
2017,4,5,1715,9,-0.7
2017,4,5,845,10,-0.8
2017,4,5,1715,10,-0.6
2017,4,5,845,11,-0.8
2017,4,5,1715,11,-0.6
2017,4,5,845,12,-0.8
2017,4,5,1715,12,-0.7
2017,4,5,845,13,-0.8
2017,4,5,1715,13,-0.7
2017,4,5,845,14,-0.8
2017,4,5,1715,14,-0.7
2017,4,5,845,15,-0.7
2017,4,5,1715,15,-0.6
2017,4,5,845,16,-0.7
2017,4,5,1715,16,-0.6
2017,4,5,845,17,-0.7
2017,4,5,1715,17,-0.6
2017,4,5,845,18,-0.8
2017,4,5,1715,18,-0.7
2017,4,5,845,19,-0.8
2017,4,5,1715,19,-0.7
2017,4,5,845,20,-0.8
2017,4,5,1715,20,-0.7
2017,4,5,845,21,-0.7
2017,4,5,1715,21,-0.6
2017,4,5,845,22,-0.7
2017,4,5,1715,22,-0.7
2017,4,5,845,23,-0.7
2017,4,5,1715,23,-0.6
2017,4,5,845,24,-0.7
2017,4,5,1715,24,-0.6
2017,4,5,845,25,-0.7
2017,4,5,1715,25,-0.7
2017,4,5,845,26,-0.7
2017,4,5,1715,26,-0.7
2017,4,5,845,27,-0.7
2017,4,5,1715,27,-0.7
2017,4,5,845,28,-0.7
2017,4,5,1715,28,-0.7
2017,4,5,845,29,-0.7
2017,4,5,1715,29,-0.7
2017,4,5,845,30,-0.8
2017,4,5,1715,30,-0.7
2017,4,5,845,31,-0.7
2017,4,5,1715,31,-0.6
2017,4,5,845,32,-0.7
2017,4,5,1715,32,-0.6
2017,4,5,845,33,-0.7
2017,4,5,1715,33,-0.6
2017,4,5,845,34,-0.8
2017,4,5,1715,34,-0.7
2017,4,5,845,35,-0.7
2017,4,5,1715,35,-0.7
2017,4,5,845,36,-0.8
2017,4,5,1715,36,-0.7
2017,4,6,815,1,-0.6
2017,4,6,1330,1,-0.5
2017,4,6,815,2,-0.6
2017,4,6,1330,2,-0.4
2017,4,6,815,3,-0.6
2017,4,6,1330,3,-0.4
2017,4,6,815,4,-0.6
2017,4,6,1330,4,-0.4
2017,4,6,815,5,-0.5
2017,4,6,1330,5,-0.4
2017,4,6,815,6,-0.6
2017,4,6,1330,6,-0.4
2017,4,6,815,7,-0.6
2017,4,6,1330,7,-0.5
2017,4,6,815,8,-0.6
2017,4,6,1330,8,-0.4
2017,4,6,815,9,-0.6
2017,4,6,1330,9,-0.4
2017,4,6,815,10,-0.5
2017,4,6,1330,10,-0.4
2017,4,6,815,11,-0.5
2017,4,6,1330,11,-0.4
2017,4,6,815,12,-0.5
2017,4,6,1330,12,-0.4
2017,4,6,815,13,-0.6
2017,4,6,1330,13,-0.4
2017,4,6,815,14,-0.6
2017,4,6,1330,14,-0.4
2017,4,6,815,15,-0.5
2017,4,6,1330,15,-0.4
2017,4,6,815,16,-0.5
2017,4,6,1330,16,-0.4
2017,4,6,815,17,-0.5
2017,4,6,1330,17,-0.4
2017,4,6,815,18,-0.5
2017,4,6,1330,18,-0.4
2017,4,6,815,19,-0.5
2017,4,6,1330,19,-0.4
2017,4,6,815,20,-0.5
2017,4,6,1330,20,-0.4
2017,4,6,815,21,-0.5
2017,4,6,1330,21,-0.4
2017,4,6,815,22,-0.5
2017,4,6,1330,22,-0.4
2017,4,6,815,23,-0.5
2017,4,6,1330,23,-0.4
2017,4,6,815,24,-0.5
2017,4,6,1330,24,-0.4
2017,4,6,815,25,-0.6
2017,4,6,1330,25,-0.4
2017,4,6,815,26,-0.6
2017,4,6,1330,26,-0.4
2017,4,6,815,27,-0.6
2017,4,6,1330,27,-0.4
2017,4,6,815,28,-0.6
2017,4,6,1330,28,-0.4
2017,4,6,815,29,-0.6
2017,4,6,1330,29,-0.4
2017,4,6,815,30,-0.6
2017,4,6,1330,30,-0.4
2017,4,6,815,31,-0.5
2017,4,6,1330,31,-0.4
2017,4,6,815,32,-0.5
2017,4,6,1330,32,-0.4
2017,4,6,815,33,-0.5
2017,4,6,1330,33,-0.4
2017,4,6,815,34,-0.5
2017,4,6,1330,34,-0.4
2017,4,6,815,35,-0.5
2017,4,6,1330,35,-0.4
2017,4,6,815,36,-0.5
2017,4,6,1330,36,-0.4
2017,4,7,830,1,-0.6
2017,4,7,1730,1,-0.6
2017,4,7,830,2,-0.6
2017,4,7,1730,2,-0.5
2017,4,7,830,3,-0.6
2017,4,7,1730,3,-0.5
2017,4,7,830,4,-0.6
2017,4,7,1730,4,-0.5
2017,4,7,830,5,-0.6
2017,4,7,1730,5,-0.5
2017,4,7,830,6,-0.6
2017,4,7,1730,6,-0.5
2017,4,7,830,7,-0.6
2017,4,7,1730,7,-0.6
2017,4,7,830,8,-0.6
2017,4,7,1730,8,-0.6
2017,4,7,830,9,-0.6
2017,4,7,1730,9,-0.6
2017,4,7,830,10,-0.6
2017,4,7,1730,10,-0.5
2017,4,7,830,11,-0.5
2017,4,7,1730,11,-0.5
2017,4,7,830,12,-0.6
2017,4,7,1730,12,-0.6
2017,4,7,830,13,-0.6
2017,4,7,1730,13,-0.6
2017,4,7,830,14,-0.6
2017,4,7,1730,14,-0.5
2017,4,7,830,15,-0.6
2017,4,7,1730,15,-0.5
2017,4,7,830,16,-0.5
2017,4,7,1730,16,-0.5
2017,4,7,830,17,-0.5
2017,4,7,1730,17,-0.5
2017,4,7,830,18,-0.6
2017,4,7,1730,18,-0.5
2017,4,7,830,19,-0.6
2017,4,7,1730,19,-0.5
2017,4,7,830,20,-0.6
2017,4,7,1730,20,-0.5
2017,4,7,830,21,-0.5
2017,4,7,1730,21,-0.5
2017,4,7,830,22,-0.6
2017,4,7,1730,22,-0.5
2017,4,7,830,23,-0.6
2017,4,7,1730,23,-0.5
2017,4,7,830,24,-0.6
2017,4,7,1730,24,-0.5
2017,4,7,830,25,-0.6
2017,4,7,1730,25,-0.6
2017,4,7,830,26,-0.6
2017,4,7,1730,26,-0.6
2017,4,7,830,27,-0.6
2017,4,7,1730,27,-0.6
2017,4,7,830,28,-0.6
2017,4,7,1730,28,-0.6
2017,4,7,830,29,-0.6
2017,4,7,1730,29,-0.5
2017,4,7,830,30,-0.6
2017,4,7,1730,30,-0.6
2017,4,7,830,31,-0.5
2017,4,7,1730,31,-0.5
2017,4,7,830,32,-0.6
2017,4,7,1730,32,-0.5
2017,4,7,830,33,-0.6
2017,4,7,1730,33,-0.5
